Route,Arrival_Time,Duration,Total_Stops,Additional_Info,Airl_Air Asia,Airl_Air India,Airl_GoAir,Airl_IndiGo,Airl_Jet Airways,Airl_Jet Airways Business,Airl_Multiple carriers,Airl_Multiple carriers Premium economy,Airl_SpiceJet,Airl_Trujet,Airl_Vistara,Airl_Vistara Premium economy,Sour_Banglore,Sour_Chennai,Sour_Delhi,Sour_Kolkata,Sour_Mumbai,Dest_Banglore,Dest_Cochin,Dest_Delhi,Dest_Hyderabad,Dest_Kolkata,Dest_New Delhi,day_sin,day_cos,month_sin,month_cos,Dep_hour_sin,Dep_hour_cos,Price
"['DEL', 'BOM', 'COK']",04:25 25 Jun,450,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,-0.7240820562661391,0.6897138361620708,10262
"['CCU', 'MAA', 'BLR']",14:35 13 May,1440,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.629199637853865,-0.7772437299358325,6528
"['BLR', 'DEL']",08:55,165,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.9985458184535854,-0.053909632245632395,6121
"['DEL', 'JAI', 'BOM', 'COK']",04:25 19 May,535,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.9097325555892236,0.4151947462349448,13029
"['DEL', 'BOM', 'COK']",18:50,430,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,0.10501408325034112,-0.9944707347725675,11421
"['DEL', 'BOM', 'COK']",19:15,870,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,0.9265951428024375,0.3760604224522044,7574
"['DEL', 'JDH', 'BOM', 'COK']",19:15 10 May,1820,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-0.19974129848378808,-0.9798486687647283,11596
"['DEL', 'AMD', 'BOM', 'COK']",19:00 25 May,1195,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,-0.14333336592269377,0.989674464767719,15129
"['BLR', 'BOM', 'DEL']",05:05 16 Mar,900,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,6.123233995736766e-17,-0.565152571496999,-0.8249864065124524,13555
"['BLR', 'DEL']",21:50,175,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.9740311084966399,0.22641422146324408,5780
"['CCU', 'DEL', 'BLR']",09:05 13 May,765,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.7851416980953833,0.6193161663576191,9397
"['DEL', 'BOM', 'COK']",04:25 07 Mar,610,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,-0.9925848728891395,0.1215535688972177,17024
"['DEL', 'BOM', 'COK']",12:55,355,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.9571936672587714,-0.2894482395173693,5281
"['DEL', 'HYD', 'COK']",22:30,925,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.9532541807668106,-0.30216959948114724,10348
"['DEL', 'MAA', 'COK']",09:25 07 Mar,965,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,-0.9914086090594236,-0.13080126101402428,12677
"['DEL', 'BOM', 'COK']",01:35 04 Mar,610,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,-0.795745546924371,-0.6056310960890579,15147
"['BLR', 'DEL']",09:40,160,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.9571936672587714,-0.2894482395173693,4668
"['DEL', 'BOM', 'COK']",19:00,715,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0.9532541807668106,-0.30216959948114724,15554
"['BLR', 'DEL']",08:35,160,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,0.9957197078185813,0.09242436616866323,3971
"['BOM', 'HYD']",16:25,85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,-0.7536844845262299,-0.6572364093569613,3100
"['CCU', 'BOM', 'BLR']",10:05 07 May,845,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8170032826257373,0.5766330168996305,9663
"['DEL', 'BOM', 'COK']",19:15 02 Mar,1215,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,-0.1565002322735986,0.987677921844115,27430
"['MAA', 'CCU']",07:40,145,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.9802457209617461,0.19778353454265732,3540
"['CCU', 'BBI', 'BOM', 'BLR']",11:10 22 May,1390,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.05457452575746246,-0.9985097000722367,10676
"['CCU', 'BOM', 'BLR']",08:15 13 Jun,1090,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.565152571496999,-0.8249864065124524,13044
"['CCU', 'BOM', 'BLR']",12:00 07 May,960,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8170032826257373,0.5766330168996305,14388
"['BLR', 'DEL']",06:50,170,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,0.8749817409708072,0.4841559180343614,3943
"['MAA', 'CCU']",17:05,140,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,-0.6496758696602478,-0.7602113287640487,3597
"['BLR', 'MAA', 'DEL']",19:50,480,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.07849228674170802,-0.996914720987737,5932
"['DEL', 'BOM', 'COK']",04:25 16 Jun,1015,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.13146138499895615,-0.9913212921420361,10262
"['DEL', 'COK']",17:50,190,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.639494461744814,-0.7687957032903545,6216
"['CCU', 'BLR']",23:10,165,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-0.776824590094043,0.6297170445725778,4804
"['DEL', 'BOM', 'COK']",01:30 22 May,840,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.13146138499895615,-0.9913212921420361,14067
"['DEL', 'AMD', 'BOM', 'COK']",19:00 19 May,1430,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.9305490204467982,0.3661673395395939,15129
"['DEL', 'NAG', 'BOM', 'COK']",04:25 07 Jun,1300,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.9891917708578579,-0.14662755698399665,13376
"['DEL', 'GOI', 'BOM', 'COK']",19:15 28 Jun,1275,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.4109498817307042,0.911657937334788,10441
"['BLR', 'DEL']",08:45,165,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,0.9996273555861296,-0.02729743511543999,4030
"['DEL', 'BOM', 'COK']",18:50,650,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.84725517612605,-0.5311860940646095,17024
"['DEL', 'BOM', 'COK']",01:30 10 Apr,480,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,-0.9945404404273636,-0.10435186799739504,13017
"['CCU', 'BOM', 'BLR']",07:45 07 Jun,495,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.07716457871446203,0.9970183688337039,6686
"['DEL', 'MAA', 'COK']",07:25,325,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.507860257337409,0.8614394691544964,5636
"['DEL', 'HYD', 'COK']",16:10,515,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,0.9260935036929331,-0.37729407948939153,6442
"['DEL', 'HYD', 'COK']",00:55 22 May,710,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.32807839181586324,-0.9446505008856539,9486
"['CCU', 'BOM', 'BLR']",23:35 22 May,1655,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.8170032826257373,0.5766330168996305,10844
"['DEL', 'ATQ', 'BOM', 'COK']",04:25 04 Jun,505,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,-0.8170032826257373,0.5766330168996305,15318
"['DEL', 'MAA', 'COK']",09:25 04 Apr,1255,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,1.0,6.123233995736766e-17,-0.13410129512826385,-0.9909676294637088,5117
"['DEL', 'BLR', 'COK']",20:00,290,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,-0.7709205515073975,-0.6369313175402275,6147
"['DEL', 'BOM', 'COK']",21:00,490,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.1866748604862952,-0.9824217508088989,7005
"['CCU', 'BLR']",00:40 04 Apr,140,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,1.0,1.0,6.123233995736766e-17,-0.36182597999874894,0.9322456544269567,3873
"['DEL', 'BDQ', 'BOM', 'COK']",18:50 22 Mar,1465,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,-0.9889956228231538,0.14794478036295194,9270
"['BLR', 'DEL']",14:30,170,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.10501408325034112,-0.9944707347725675,3898
"['CCU', 'BOM', 'BLR']",20:45,740,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.8100333975324802,-0.5863837437054228,14781
"['CCU', 'BOM', 'BLR']",08:15 25 May,735,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,-0.8170032826257373,0.5766330168996305,8586
"['CCU', 'JAI', 'BOM', 'BLR']",07:55 10 May,1415,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0.8177704875523242,-0.5755444636936697,10697
"['DEL', 'ATQ', 'BOM', 'COK']",12:35 28 Jun,995,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.8170032826257373,0.5766330168996305,14300
"['BLR', 'DEL']",21:45,170,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,-0.9740311084966399,0.22641422146324408,8855
"['CCU', 'BOM', 'BLR']",18:15 13 May,1545,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.9320045173262911,-0.36244665770756823,10844
"['DEL', 'BOM', 'COK']",04:25 07 Mar,1570,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,0.5418624327185525,0.8404671938917856,17024
"['CCU', 'DEL', 'BLR']",14:25 02 May,1730,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.6061608279073047,-0.7953420966544716,9314
"['BLR', 'DEL']",03:25,165,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.10633837377670781,0.9943300006851474,4777
"['CCU', 'BBI', 'BLR']",13:15 10 Jun,1515,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.05457452575746246,-0.9985097000722367,7662
"['DEL', 'HYD', 'COK']",16:10,560,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0.9871514017232036,-0.15978770314362206,6442
"['DEL', 'PNQ', 'COK']",13:15,270,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.7776625251571416,-0.6286819521556334,5264
"['DEL', 'BOM', 'COK']",04:25 28 May,925,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,-0.31546931027271535,-0.9489357798481715,12898
"['BOM', 'HYD']",15:25,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,-0.45060543974273704,-0.8927232144815405,6092
"['BLR', 'DEL']",08:35,160,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.9957197078185813,0.09242436616866323,3311
"['DEL', 'BOM', 'COK']",04:25 28 Mar,550,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,-0.9255902221089232,0.37852706737610486,6540
"['BLR', 'DEL']",04:15,165,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.3393768800894149,0.9406504841123375,3419
"['DEL', 'BOM', 'COK']",12:35 04 Apr,1355,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,1.0,6.123233995736766e-17,-0.554116043730452,-0.8324394332805912,5177
"['DEL', 'COK']",21:10,185,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.9954700043301253,0.09507612991166782,8246
"['CCU', 'DEL', 'BLR']",21:05,690,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,0.6061608279073047,-0.7953420966544716,14676
"['DEL', 'BOM', 'COK']",21:00,570,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.13146138499895615,-0.9913212921420361,13587
"['CCU', 'BOM', 'BLR']",09:20 07 May,730,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.6156498149087941,0.7880198635838869,9663
"['CCU', 'BOM', 'BLR']",10:05 13 Jun,1055,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.9320045173262911,-0.36244665770756823,13044
"['DEL', 'BOM', 'COK']",01:30 04 Apr,305,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,1.0,6.123233995736766e-17,-0.776824590094043,0.6297170445725778,5073
"['CCU', 'DEL', 'BLR']",18:50 22 May,1550,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.983037814247797,-0.18340298732276367,9345
"['CCU', 'BOM', 'BLR']",10:05 07 May,1200,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.565152571496999,-0.8249864065124524,9663
"['DEL', 'BOM', 'COK']",21:00,780,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.84725517612605,-0.5311860940646095,14277
"['DEL', 'BOM', 'COK']",04:25 02 Jun,1105,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.4600907427347183,-0.8878718986710951,10262
"['BOM', 'HYD']",21:05,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,-0.9041227011520453,0.42727291192109224,5678
"['DEL', 'BOM', 'COK']",01:30 16 May,570,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,-0.9001003353648385,-0.43568266694476776,13727
"['CCU', 'BOM', 'BLR']",12:00 07 May,960,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8170032826257373,0.5766330168996305,9663
"['MAA', 'CCU']",17:05,140,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.6496758696602478,-0.7602113287640487,3858
"['DEL', 'PNQ', 'COK']",13:15,270,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,0.7776625251571416,-0.6286819521556334,4812
"['DEL', 'LKO', 'COK']",03:35 28 Jun,345,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.528362330082819,0.8490189916306079,5775
"['CCU', 'DEL', 'BLR']",09:45 07 Jun,1450,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.6061608279073047,-0.7953420966544716,10539
"['CCU', 'BLR']",18:05,155,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,-0.8037402225196308,-0.5949803817808569,4804
"['BLR', 'DEL']",13:55,165,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.18405752575355783,-0.9829154730766417,3383
"['BLR', 'HYD', 'DEL']",17:05,295,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,-0.08114728281135314,-0.9967021212440226,8738
"['DEL', 'TRV', 'COK']",06:50 28 Mar,1535,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,0.9802457209617461,0.19778353454265732,7165
"['DEL', 'HYD', 'COK']",22:30,380,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,-0.911384094480916,-0.4115568397283671,6412
"['BLR', 'DEL']",22:00,185,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.9740311084966399,0.22641422146324408,8016
"['BLR', 'BOM', 'DEL']",15:15 13 Mar,1120,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.759778558112681,0.6501819304104162,11087
"['MAA', 'CCU']",12:00,135,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.5847644347191547,-0.8112031532776407,3543
"['CCU', 'BOM', 'BLR']",04:40 13 Jun,730,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.9320045173262911,-0.36244665770756823,12471
"['DEL', 'BOM', 'COK']",04:25 25 Jun,1165,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,0.6775651471942905,-0.7354627599733241,10262
"['BLR', 'DEL']",16:10,170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,6.123233995736766e-17,-0.3655476301831068,-0.9307926353745578,4441
"['DEL', 'BOM', 'COK']",15:30,505,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,0.9532541807668106,-0.30216959948114724,12537
"['CCU', 'BOM', 'BLR']",07:40 25 Mar,555,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,-0.34937910221038904,0.9369814528253281,10091
"['BLR', 'DEL']",23:55,170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,-0.6260893470097695,0.7797513254627275,6961
"['DEL', 'COK']",08:50,195,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0.9893861645100313,0.1453100735535198,5013
"['DEL', 'COK']",08:00,170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.9775248967495268,0.21082000909502638,6934
"['DEL', 'BOM', 'COK']",19:00,740,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,0.9910567043063973,-0.13344140605277802,10877
